ID_POLIZA;COBERTURA;COND_GENERAL;MONTO_ASEGURADO;PRIMA_PACTADA
POL0438;ASIS VEH SOLUC 2.0;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];250.0;0.15
POL0438;RESPONSAB. CIVIL;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];500.0;1.0
POL0438;ROBO.HURTO, USO NO A;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.2
POL0438;ROBO DE ACC.HTA 10%;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.2
POL0438;HUELGA Y TERRORISMO;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.2
POL0438;ACTOS MALICIOSOS;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.2
POL0438;GRANIZO/ R.DE NATURA;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.2
POL0438;SISMO;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.2
POL0438;D.MAT. X LA CARGA;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.2
POL0438;D.MAT. POR COND. DEP;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.2
POL0438;PLAN B: INCAPACIDAD;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.1
POL0438;AUTOREEMPLAZO 30DIAS;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.11
POL0438;INDEMNIZ. 0 KM;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.1
POL0438;R.C. POR PROP.CARGA;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.2
POL0438;R.C. POR COND. DEPEN;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.2
POL0438;ASIGNACION DE TALLER;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.1
POL0438;DEF.PENAL Y CON. FZA;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];150.0;0.2
POL0438;RC DAÑO MORAL;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];500.0;0.2
POL0438;RC LUCRO CESANTE;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];500.0;0.2
POL0039;DAÑOS MATERIALES;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];500.0;10.11
POL0039;PLAN A: MUERTE ACCID;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];500.0;0.6
POL0039;AS.SOLUCIÓN FULL;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];250.0;2.38
POL0039;RESPONSAB. CIVIL;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];1000.0;0.3
POL0039;ROBO.HURTO, USO NO A;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.3
POL0039;ROBO DE ACC.HTA 10%;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;1.49
POL0039;HUELGA Y TERRORISMO;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;1.79
POL0039;ACTOS MALICIOSOS;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.6
POL0039;GRANIZO/ R.DE NATURA;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.6
POL0039;SISMO;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.6
POL0039;D.MAT. X LA CARGA;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.6
POL0039;D.MAT. POR COND. DEP;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.6
POL0039;PLAN B: INCAPACIDAD;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;2.98
POL0039;VDREEMPLAZO SOL FULL;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;1.48
POL0039;INDEMNIZ. 0 KM;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.15
POL0039;R.C. POR PROP.CARGA;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.15
POL0039;R.C. POR COND. DEPEN;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.15
POL0039;ASIGNACION DE TALLER;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;2.38
POL0039;DEF.PENAL Y CON. FZA;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];150.0;2.38
POL0039;RC DAÑO MORAL;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];1000.0;0.15
POL0039;RC LUCRO CESANTE;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];1000.0;0.01
POL0215;DAÑOS MATERIALES;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338'];500.0;18.75
POL0215;RESPONSAB. CIVIL;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338'];500.0;0.01
POL0215;ASIST.VEH AXA;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338'];0.0;0.01
POL0215;ASIST.VEH  AG RAC;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338'];250.0;0.01
POL0215;ROBO DE ACC.HTA 10%;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338'];0.0;0.01
POL0215;ROBO.HURTO, USO NO A;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338'];0.0;0.01
POL0215;HUELGA Y TERRORISMO;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338'];0.0;0.01
POL0215;ACTOS MALICIOSOS;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338'];0.0;0.01
POL0215;SISMO;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338'];0.0;0.01
POL0215;GRANIZO/ R.DE NATURA;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338'];0.0;0.01
POL0215;EXCLUSIVIDAD GARAGE;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338'];0.0;0.01
POL0215;INDEMNIZ. 0 KM;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338'];0.0;0.01
POL0215;RC DAÑO MORAL;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338'];500.0;0.01
POL0215;RC LUCRO CESANTE;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338'];500.0;0.01
POL0215;AUTOREEMPL AXA;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338'];0.0;0.01
POL0215;AUTOREEMP 5D AG RAC;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338'];50.0;0.01
POL0506;DAÑOS MATERIALES;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];500.0;11.31
POL0506;R CIVIL EMERGENTE;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];1000.0;1.2
POL0506;PLAN A: MUERTE ACCID;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];600.0;0.1
POL0506;ASISTENCIA VEHICULAR;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];250.0;0.18
POL0506;ROBO, HURTO USO NO A;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];0.0;1.2
POL0506;ROBO DE ACCESORIOS;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];0.0;0.1
POL0506;DM HUELGA Y TERRORIS;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];0.0;0.1
POL0506;DM ACTOS MALICIOSOS;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];0.0;0.1
POL0506;DM RIESGOS DE LA NAT;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];0.0;0.1
POL0506;DM GRANIZO;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];0.0;0.1
POL0506;DM POR SISMO;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];0.0;0.1
POL0506;EXCLUSIVIDAD GARAGE;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];0.0;0.1
POL0506;INDEMNIZ.0KM 24MESES;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];0.0;0.1
POL0506;VEHICULO REEMPLAZO;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];0.0;0.4
POL0506;R CIVIL DAÑO MORAL;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];1000.0;0.1
POL0506;R CIVIL LUCRO CESANT;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];1000.0;0.1
POL0506;DEFENSA PENAL Y CONS;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];150.0;0.1
POL0385;DAÑOS MATERIALES;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];1500.0;26.63
POL0385;ASIS VEH SOLUC 2.0;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];250.0;0.01
POL0385;PLAN A: MUERTE ACCID;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];500.0;0.01
POL0385;RESPONSAB. CIVIL;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];500.0;0.01
POL0385;ROBO, HURTO USO NO A;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.01
POL0385;ROBO DE ACCESORIOS;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.01
POL0385;DM HUELGA Y TERRORIS;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.01
POL0385;DM ACTOS MALICIOSOS;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.01
POL0385;DM GRANIZO;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.01
POL0385;DM RIESGOS DE LA NAT;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.01
POL0385;DM POR SISMO;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.01
POL0385;INDEMNIZ. 0 KM;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.01
POL0385;AUTOREEMPLAZO 30DIAS;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.01
POL0385;DM POR LA PROPIA CAR;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.01
POL0385;DM POR CONDUCTORES D;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.01
POL0385;PLAN B: INCAPACIDAD;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.01
POL0385;DEFENSA PENAL Y CONS;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.01
POL0385;TALLER DE MARCA;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.01
POL0385;R.C. POR COND. DEPEN;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.01
POL0385;RC DAÑO MORAL;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];500.0;0.01
POL0385;RC LUCRO CESANTE;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];500.0;0.01
POL0197;DAÑOS MATERIALES;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130347', 'C120130345', 'C120130344'];337.0;10.58
POL0197;PLAN A: MUERTE ACCID;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130347', 'C120130345', 'C120130344'];500.0;0.1
POL0197;ASIS VEH SOLUC 2.0;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130347', 'C120130345', 'C120130344'];250.0;0.15
